title,pdf,arxiv,keywords,conference_day
Towards an Incremental Unified Multimodal Anomaly Detection: Augmenting Multimodal Denoising From an Information Bottleneck Perspective,https://openaccess.thecvf.com/content/CVPR2026/papers/Long_Towards_an_Incremental_Unified_Multimodal_Anomaly_Detection_Augmenting_Multimodal_Denoising_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.02629,incremental unified multimodal anomaly detection; catastrophic forgetting; spurious features; redundant features; multimodal denoising; information bottleneck fusion; Mamba decoder; inter-object feature coupling; MVTec 3D-AD; Eyecandies,2026-06-05
NeuroFlow: Toward Unified Visual Encoding and Decoding from Neural Activity,https://openaccess.thecvf.com/content/CVPR2026/papers/Mai_NeuroFlow_Toward_Unified_Visual_Encoding_and_Decoding_from_Neural_Activity_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.09817,visual encoding; visual decoding; neural activity; NeuroFlow; NeuroVAE; Cross-modal Flow Matching; neural variability; bidirectional visual-neural modeling; shared latent space; visual brain-computer interfaces,2026-06-05
PhaseWin Search Framework Enable Efficient Object-Level Interpretation,https://openaccess.thecvf.com/content/CVPR2026/papers/Gu_PhaseWin_Search_Framework_Enable_Efficient_Object-Level_Interpretation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.10914,PhaseWin; object-level foundation models; region attribution; submodular subset selection; phase-window search; coarse-to-fine search; adaptive pruning; near-greedy approximation guarantees; object detection; visual grounding,2026-06-05
FedAFD: Multimodal Federated Learning via Adversarial Fusion and Distillation,https://openaccess.thecvf.com/content/CVPR2026/papers/Tan_FedAFD_Multimodal_Federated_Learning_via_Adversarial_Fusion_and_Distillation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.04890,Multimodal Federated Learning; adversarial fusion; knowledge distillation; bi-level adversarial alignment; modality heterogeneity; task discrepancy; model heterogeneity; granularity-aware fusion; similarity-guided ensemble distillation; non-IID federated settings,2026-06-05
ConsisVLA-4D: Advancing Spatiotemporal Consistency in Efficient 3D-Perception and 4D-Reasoning for Robotic Manipulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_ConsisVLA-4D_Advancing_Spatiotemporal_Consistency_in_Efficient_3D-Perception_and_4D-Reasoning_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.05126,Vision-Language-Action models; robotic manipulation; spatiotemporal consistency; 3D perception; 4D reasoning; cross-view object semantic consistency; multi-view object identity alignment; cross-object spatial geometric consistency; compact latent representations; visual reasoning under scene variations,2026-06-05
ActiveAD: Planning-Oriented Active Learning for End-to-End Autonomous Driving,https://openaccess.thecvf.com/content/CVPR2026/papers/Lu_ActiveAD_Planning-Oriented_Active_Learning_for_End-to-End_Autonomous_Driving_CVPR_2026_paper.pdf,https://arxiv.org/abs/2403.02877,planning-oriented active learning; end-to-end autonomous driving; sample and label efficiency; long-tailed distribution; safety-critical driving cases; diversity criteria; usefulness criteria; planning routes; nuScenes data; data-centric autonomous driving,2026-06-05
Plug-and-Play Incomplete Multi-View Clustering via Janus-Faced Affinity Learning with Topology Harmonization,https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_Plug-and-Play_Incomplete_Multi-View_Clustering_via_Janus-Faced_Affinity_Learning_with_Topology_CVPR_2026_paper.pdf,,incomplete multi-view clustering; multi-view learning; missing data; affinity learning; graph clustering; consensus representation; view-private graphs; anchor alignment; topology harmonization; plug-and-play framework,2026-06-05
SHOW3D: Capturing Scenes of 3D Hands and Objects in the Wild,https://openaccess.thecvf.com/content/CVPR2026/papers/Rim_SHOW3D_Capturing_Scenes_of_3D_Hands_and_Objects_in_the_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.28760,egocentric computer vision; hand-object interaction; 3D hand-object annotations; in-the-wild capture; marker-less multi-camera system; back-mounted multi-camera rig; VR headset calibration; ego-exo tracking pipeline; large-scale 3D dataset; real-world manipulation environments,2026-06-05
Cross-Instance Gaussian Splatting Registration via Geometry-Aware Feature-Guided Alignment,https://openaccess.thecvf.com/content/CVPR2026/papers/Amoyal_Cross-Instance_Gaussian_Splatting_Registration_via_Geometry-Aware_Feature-Guided_Alignment_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21936,3D Gaussian Splatting; Gaussian Splatting Alignment; cross-instance registration; similarity transformation estimation; category-level 3DGS registration; geometry-aware feature-guided alignment; viewpoint-guided spherical map features; feature-guided absolute orientation solver; multi-view feature consistency; inverse radiance-field formulations,2026-06-05
MoReGen: Multi-Agent Motion-Reasoning Engine for Code-based Text-to-Video Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Bai_MoReGen_Multi-Agent_Motion-Reasoning_Engine_for_Code-based_Text-to-Video_Synthesis_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.04221,Newtonian motion-controlled text-to-video generation; physically coherent video synthesis; multi-agent LLMs; physics-grounded T2V framework; physics simulators; code-based text-to-video synthesis; object-trajectory correspondence; physical validity evaluation; ground-truth trajectories; MoReSet benchmark,2026-06-05
DDiT: Dynamic Patch Scheduling for Efficient Diffusion Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_DDiT_Dynamic_Patch_Scheduling_for_Efficient_Diffusion_Transformers_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.16968,Diffusion Transformers; dynamic patch scheduling; dynamic tokenization; test-time efficiency; variable patch sizes; denoising timestep; image generation; video generation; inference acceleration; prompt adherence,2026-06-05
Bridging the Modality Gap in Compositional Zero-Shot Learning via Sparse Alignment and Unimodal Memory Bank,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Bridging_the_Modality_Gap_in_Compositional_Zero-Shot_Learning_via_Sparse_CVPR_2026_paper.pdf,,Compositional Zero-Shot Learning; modality gap; sparse alignment; unimodal memory bank; visual-semantic space; attribute-object compositions; CLIP; visual-text alignment; primitive disentanglement; information imbalance,2026-06-05
SSM-Aware Token-Efficient VMamba via Adaptive Patch Pruning and Merging for Person Re-Identification,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_SSM-Aware_Token-Efficient_VMamba_via_Adaptive_Patch_Pruning_and_Merging_for_CVPR_2026_paper.pdf,,Visual State Space Models; person re-identification; token pruning; patch merging; computational efficiency; adaptive thresholding; VMamba; FLOPs reduction; identity-discriminative features; semantic token consolidation,2026-06-05
CARI4D: Category Agnostic 4D Reconstruction of Human-Object Interaction,https://openaccess.thecvf.com/content/CVPR2026/papers/Xie_CARI4D_Category_Agnostic_4D_Reconstruction_of_Human-Object_Interaction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.11988,category-agnostic 4D reconstruction; human-object interaction; monocular RGB videos; metric-scale reconstruction; pose hypothesis selection; foundation models; render-and-compare refinement; spatial-temporal alignment; physical contact reasoning; zero-shot generalization,2026-06-05
SGI: Structured 2D Gaussians for Efficient and Compact Large Image Representation,https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_SGI_Structured_2D_Gaussians_for_Efficient_and_Compact_Large_Image_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.07789,2D Gaussian Splatting; Structured Gaussian Image; high-resolution image representation; structured implicit 2D neural Gaussians; seed-based formulation; multi-scale local spaces; entropy-based compression; multi-scale fitting strategy; coarse-to-fine optimization; compact image representation,2026-06-05
Scalable Feature Matching via State Space Modeling and Sparse Correlation,https://openaccess.thecvf.com/content/CVPR2026/papers/Choo_Scalable_Feature_Matching_via_State_Space_Modeling_and_Sparse_Correlation_CVPR_2026_paper.pdf,,feature matching; state space modeling; sparse correlation; Conv-Mamba backbone; semi-dense matching; cross-view feature extraction; memory efficiency; high-resolution scalability; subpixel refinement; accuracy-efficiency trade-off,2026-06-05
Real-World Point Tracking with Verifier-Guided Pseudo-Labeling,https://openaccess.thecvf.com/content/CVPR2026/papers/Aydemir_Real-World_Point_Tracking_with_Verifier-Guided_Pseudo-Labeling_CVPR_2026_paper.pdf,,long-term point tracking; pseudo-labeling; self-training; verifier meta-model; tracker reliability assessment; real-world adaptation; synthetic-to-real domain gap; trajectory prediction; unlabeled video fine-tuning; multi-tracker ensemble,2026-06-05
ShotDirector: Directorially Controllable Multi-Shot Video Generation with Cinematographic Transitions,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_ShotDirector_Directorially_Controllable_Multi-Shot_Video_Generation_with_Cinematographic_Transitions_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.10286,multi-shot video generation; cinematographic transitions; shot transitions; directorial control; camera control; 6-DoF poses; hierarchical editing-pattern-aware prompting; shot-aware mask mechanism; film-like editing patterns; controllable multi-shot video generation,2026-06-05
Dual-Prototype-Guided Multi-task Learning for Unsupervised Anomaly Detection and Classification,https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_Dual-Prototype-Guided_Multi-task_Learning_for_Unsupervised_Anomaly_Detection_and_Classification_CVPR_2026_paper.pdf,,Unsupervised Anomaly Detection; anomaly classification; pixel-level anomaly detection; Local Visual Ambiguity; feature disentanglement; prototype learning; multi-task learning; industrial anomaly detection; medical anomaly detection; weakly supervised learning,2026-06-05
Towards Open-Vocabulary Industrial Defect Understanding with a Large-Scale Multimodal Dataset,https://openaccess.thecvf.com/content/CVPR2026/papers/Ni_Towards_Open-Vocabulary_Industrial_Defect_Understanding_with_a_Large-Scale_Multimodal_Dataset_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.24160,Industrial Multimodal Defect Dataset; open-vocabulary industrial defect understanding; manufacturing quality inspection; aligned image-text pairs; high-resolution real-world defects; expert-verified defect annotations; fine-grained textual descriptions; diffusion-based vision-language foundation model; lightweight fine-tuning; data-efficient foundation model adaptation,2026-06-05
Style-GRPO: Semantic-Aware Preference Optimization for Image Style Transfer Guided by Reward Modeling,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_Style-GRPO_Semantic-Aware_Preference_Optimization_for_Image_Style_Transfer_Guided_by_CVPR_2026_paper.pdf,,Style transfer; Image generation; Reward modeling; Preference optimization; Text-to-image generation; Content preservation; Style fidelity; Multimodal reward model; Reinforcement learning; Semantic understanding,2026-06-05
AXG-Reasoner: Error Detection and Explanation in Long Task Videos with Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_AXG-Reasoner_Error_Detection_and_Explanation_in_Long_Task_Videos_with_CVPR_2026_paper.pdf,,Error detection; Vision-Language Models; Action eXecution Graph; Temporal action segmentation; Spatiotemporal error reasoning; Long task videos; Instructional video understanding; Keyframe-based prompting; Egocentric action recognition; Task error explanation,2026-06-05
Learning to See Through a Baby's Eyes: Early Visual Diets Enable Robust Visual Intelligence in Humans and Machines,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_Learning_to_See_Through_a_Babys_Eyes_Early_Visual_Diets_CVPR_2026_paper.pdf,,self-supervised learning; infant visual development; visual robustness; temporal continuity; blur-to-sharp progression; grayscale-to-color progression; object-centric learning; depth perception; developmental scaffolding; shape-based representations,2026-06-05
MV-RoMa: From Pairwise Matching into Multi-View Track Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_MV-RoMa_From_Pairwise_Matching_into_Multi-View_Track_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.27542,multi-view dense matching; multi-view track reconstruction; consistent correspondences; structure-from-motion; pairwise matching; geometric prior; multi-view feature interaction; pixel-wise attention; matching refiner; 3D reconstruction,2026-06-05
AnyDoc: Enhancing Document Generation via Large-Scale HTML/CSS Data Synthesis and Height-Aware Reinforcement Optimization,https://openaccess.thecvf.com/content/CVPR2026/papers/Lin_AnyDoc_Enhancing_Document_Generation_via_Large-Scale_HTMLCSS_Data_Synthesis_and_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25118,document generation; HTML/CSS data synthesis; AnyDoc; DocHTML dataset; multi-modal large language models; intention-to-document; document derendering; element-to-document; height-aware reinforcement learning; content overflow mitigation,2026-06-05
Breaking the 3D Dataset Bottleneck: Fast Scalable Generation of Aligned 3D Assets from Scratch for Category 6D Pose Estimation and Robotic Grasping,https://openaccess.thecvf.com/content/CVPR2026/papers/Guillaume_Breaking_the_3D_Dataset_Bottleneck_Fast_Scalable_Generation_of_Aligned_CVPR_2026_paper.pdf,,3D mesh generation; 6D pose estimation; text-to-image-to-3D pipeline; canonical alignment; depth-conditioned generation; sim2real transfer; robotic grasping; category-level pose; mixed reality rendering; zero-shot transfer,2026-06-05
