title,pdf,arxiv,keywords,conference_day
MatPedia: A Universal Generative Foundation for High-Fidelity Material Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_MatPedia_A_Universal_Generative_Foundation_for_High-Fidelity_Material_Synthesis_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.16957,Physically-based rendering materials; high-fidelity material synthesis; joint RGB-PBR representation; PBR maps; video diffusion architectures; text-to-material generation; image-to-material generation; intrinsic decomposition; MatHybrid-410K; 1024x1024 synthesis,2026-06-05
Cluster-Aware Neural Collapse Prompt Tuning for Long-Tailed Generalization of Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_Cluster-Aware_Neural_Collapse_Prompt_Tuning_for_Long-Tailed_Generalization_of_Vision-Language_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.11939,cluster-aware neural collapse prompt tuning; long-tailed generalization; vision-language models; prompt learning; class-imbalanced datasets; tail-class discriminability; cluster-invariant space; neural-collapse-driven discriminability optimization; Equiangular Tight Frame separation loss; unseen class generalization,2026-06-05
Gaussian-Mixture Latent Flow for Stochastic 3D Human Motion Prediction,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_Gaussian-Mixture_Latent_Flow_for_Stochastic_3D_Human_Motion_Prediction_CVPR_2026_paper.pdf,,3D human motion prediction; stochastic motion forecasting; Gaussian mixture prior; latent flow models; motion plausibility; uncertainty quantification; human behavior disentanglement; invertible models; likelihood computation; motion diversity,2026-06-05
MD2E: Modeling Depth-to-Edge Cues for Monocular Metric Depth Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Ning_MD2E_Modeling_Depth-to-Edge_Cues_for_Monocular_Metric_Depth_Estimation_CVPR_2026_paper.pdf,,monocular metric depth estimation; edge-frequency statistics; spectral quantile estimator; Fourier spectrum; metric scale calibration; depth-to-edge cues; zero-shot depth estimation; camera intrinsics-free; edge map prediction; depth boundary regularization,2026-06-05
GenSplat: Bridging the Generalization Gap in 3DGS Language Comprehension,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_GenSplat_Bridging_the_Generalization_Gap_in_3DGS_Language_Comprehension_CVPR_2026_paper.pdf,,3D Gaussian Splatting; language comprehension; cross-scene generalization; free-form language queries; Progressive Language Grounding Curriculum; Multi-modal Large Language Models; 3D referring segmentation; 3D visual question answering; 3D open-vocabulary understanding; Geometry-Aware Frame Selector,2026-06-05
PhyGaP: Physically-Grounded Gaussians with Polarization Cues,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_PhyGaP_Physically-Grounded_Gaussians_with_Polarization_Cues_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.14001,3D Gaussian Splatting; polarization cues; polarimetric deferred rendering; reflection decomposition; physically-grounded Gaussians; reflective 3D objects; albedo and reflectance reconstruction; high-fidelity relighting; self-occlusion-aware environment maps; inverse rendering,2026-06-05
Omni-3DEdit: Generalized Versatile 3D Editing in One-Pass,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Omni-3DEdit_Generalized_Versatile_3D_Editing_in_One-Pass_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.17841,instruction-driven 3D editing; 3D appearance editing; 3D removal; paired multi-view editing samples; learning-based 3D editing; SEVA generative model; source view latents; conditional tokens; dual-stream LoRA; one-pass 3D editing,2026-06-05
UnReflectAnything: RGB-Only Highlight Removal by Rendering Synthetic Specular Supervision,https://openaccess.thecvf.com/content/CVPR2026/papers/Rota_UnReflectAnything_RGB-Only_Highlight_Removal_by_Rendering_Synthetic_Specular_Supervision_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.09583,specular highlight removal; RGB-only highlight removal; diffuse reconstruction; highlight map prediction; frozen vision transformer encoder; token-level inpainting; Virtual Highlight Synthesis; monocular geometry; Fresnel-aware shading; surgical imagery,2026-06-05
FOZO: Forward-Only Zeroth-Order Prompt Optimization for Test-Time Adaptation,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_FOZO_Forward-Only_Zeroth-Order_Prompt_Optimization_for_Test-Time_Adaptation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.04733,Test-Time Adaptation; Forward-Only Zeroth-Order Optimization; backpropagation-free adaptation; zeroth-order prompt optimization; intermediate feature statistics; prediction entropy; zeroth-order gradient estimation; out-of-distribution data stream; continual adaptation; quantized INT8 models,2026-06-05
AffordMatcher: Affordance Learning in 3D Scenes from Visual Signifiers,https://openaccess.thecvf.com/content/CVPR2026/papers/Vu_AffordMatcher_Affordance_Learning_in_3D_Scenes_from_Visual_Signifiers_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.27970,affordance learning; 3D scenes; visual signifiers; AffordBridge dataset; functional interaction annotations; high-resolution indoor scenes; point clouds; RGB image-instance alignment; semantic correspondences; keypoint matching,2026-06-05
Language-Grounded Decoupled Action Representation for Robotic Manipulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Weng_Language-Grounded_Decoupled_Action_Representation_for_Robotic_Manipulation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.12967,Language-Grounded Decoupled Action Representation; robotic manipulation; vision-language understanding; action control; action primitives; translation; rotation; gripper control; soft-label contrastive learning; imitation learning,2026-06-05
Exact-GS: Mathematically Rigorous and Accurate 3D Gaussian Splatting for 3D X-ray Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Exact-GS_Mathematically_Rigorous_and_Accurate_3D_Gaussian_Splatting_for_3D_CVPR_2026_paper.pdf,,3D Gaussian Splatting; X-ray CT reconstruction; novel view synthesis; projective transformation; ray tracing; closed-form splatting; Gaussian-tile intersection; CUDA rasterization; 3D representation; rendering quality,2026-06-05
SDGS: Spatial Difference Guided Gaussian Splatting for Simultaneous Localization and 3D Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Tian_SDGS_Spatial_Difference_Guided_Gaussian_Splatting_for_Simultaneous_Localization_and_CVPR_2026_paper.pdf,,3D Gaussian Splatting; simultaneous localization and mapping; 6-DoF camera pose estimation; edge-guided reconstruction; spatial difference imaging; novel view synthesis; real-time 3D reconstruction; motion blur deblurring; high-speed motion tracking; dual-channel vision sensor,2026-06-05
ShreddingNet: Coarse-to-Fine Restoration for Multi-Source Shredded Manuscripts,https://openaccess.thecvf.com/content/CVPR2026/papers/Cui_ShreddingNet_Coarse-to-Fine_Restoration_for_Multi-Source_Shredded_Manuscripts_CVPR_2026_paper.pdf,,3D reconstruction; manuscript restoration; fragment matching; coarse-to-fine pipeline; feature comparison; source clustering; multi-source fragments; document assembly; cultural heritage; image matching,2026-06-05
RegFormer: Transferable Relational Grounding for Efficient Weakly-Supervised Human-Object Interaction Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Park_RegFormer_Transferable_Relational_Grounding_for_Efficient_Weakly-Supervised_Human-Object_Interaction_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.00507,weakly-supervised Human-Object Interaction detection; Relational Grounding Transformer; image-level annotations; instance-level HOI reasoning; spatially grounded signals; locality-aware interaction learning; localized interaction cues; interaction recognition module; pairwise reasoning; scalable scene understanding,2026-06-05
"MotionScale: Reconstructing Appearance, Geometry, and Motion of Dynamic Scenes with Scalable 4D Gaussian Splatting",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_MotionScale_Reconstructing_Appearance_Geometry_and_Motion_of_Dynamic_Scenes_with_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.29296,4D Gaussian Splatting; dynamic scene reconstruction; monocular videos; scalable motion field; cluster-centric basis transformations; temporally consistent motion; progressive optimization; background extension; foreground propagation; transient shadows,2026-06-05
Better than Average: Spatially-Aware Aggregation of Segmentation Uncertainty Improves Downstream Performance,https://openaccess.thecvf.com/content/CVPR2026/papers/Guarino_Better_than_Average_Spatially-Aware_Aggregation_of_Segmentation_Uncertainty_Improves_Downstream_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.29941,Uncertainty Quantification; image segmentation; pixel-wise uncertainty scores; image-level uncertainty aggregation; spatial uncertainty structure; Out-of-Distribution detection; failure detection; patch-based aggregation; class-based aggregation; meta-aggregator,2026-06-05
Real-Time Multimodal Fingertip Contact Detection via Depth and Motion Fusion for Vision-Based Human-Computer Interaction,https://openaccess.thecvf.com/content/CVPR2026/papers/Toshpulatov_Real-Time_Multimodal_Fingertip_Contact_Detection_via_Depth_and_Motion_Fusion_CVPR_2026_paper.pdf,,fingertip contact detection; depth estimation; hand tracking; virtual reality interaction; RGB-D vision; human-computer interaction; hand gesture recognition; motion fusion; fine-tuning; typing interaction,2026-06-05
MMGait: Towards Multi-Modal Gait Recognition,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_MMGait_Towards_Multi-Modal_Gait_Recognition_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.15979,multi-modal gait recognition; gait benchmark; cross-modal retrieval; heterogeneous sensors; 4D Radar; LiDAR scanner; depth camera; infrared camera; shared embedding space; OmniGait,2026-06-05
Differentiable Adaptive 4D Structured Illumination for Joint Capture of Shape and Reflectance,https://openaccess.thecvf.com/content/CVPR2026/papers/Ding_Differentiable_Adaptive_4D_Structured_Illumination_for_Joint_Capture_of_Shape_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.06214,differentiable adaptive 4D illumination; structured illumination; joint shape and reflectance capture; spatial-angular structured light; single-camera acquisition; depth uncertainty reduction; histogram-based pixel-level probability model; depth map reconstruction; reflectance parameter maps; physical measurement simulation,2026-06-05
Efficient Real-Time Raw-to-Raw Denoising for Extreme Low-Light Ultra HD Video on Mobile Devices,https://openaccess.thecvf.com/content/CVPR2026/papers/Pochimireddy_Efficient_Real-Time_Raw-to-Raw_Denoising_for_Extreme_Low-Light_Ultra_HD_Video_CVPR_2026_paper.pdf,,Raw-to-raw denoising; extreme low-light video; ultra HD video enhancement; temporal consistency; mobile deployment; ISP pipeline integration; DNN quantization; real-time video processing; low-light noise reduction; sensor-agnostic denoising,2026-06-05
OneSparse: A Unified Framework for Sparse Activation Layers in Vision Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_OneSparse_A_Unified_Framework_for_Sparse_Activation_Layers_in_Vision_CVPR_2026_paper.pdf,,Mixture-of-Experts; sparse activation layers; memory-based modules; routing mechanism; load balancing; vision transformers; image classification; object detection; semantic segmentation; hybrid sparse modeling,2026-06-05
Content-Aware Frequency Encoding for Implicit Neural Representations with Fourier-Chebyshev Features,https://openaccess.thecvf.com/content/CVPR2026/papers/Ke_Content-Aware_Frequency_Encoding_for_Implicit_Neural_Representations_with_Fourier-Chebyshev_Features_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.01028,Implicit Neural Representations; spectral bias; high-frequency details; Fourier features; fixed frequency bases; Content-Aware Frequency Encoding; Hadamard product; frequency synthesis; Chebyshev features; frequency representation,2026-06-05
"PinPoint: Evaluation of Composed Image Retrieval with Explicit Negatives, Multi-Image Queries, and Paraphrase Testing",https://openaccess.thecvf.com/content/CVPR2026/papers/Mahadev_PinPoint_Evaluation_of_Composed_Image_Retrieval_with_Explicit_Negatives_Multi-Image_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.04598,Composed Image Retrieval; PinPoint benchmark; explicit hard negatives; multi-image queries; instruction paraphrase robustness; relevance judgments; false positive avoidance; demographic metadata; fairness evaluation; MLLM reranking,2026-06-05
Physical Object Understanding with a Physically Controllable World Model,https://openaccess.thecvf.com/content/CVPR2026/papers/Venkatesh_Physical_Object_Understanding_with_a_Physically_Controllable_World_Model_CVPR_2026_paper.pdf,,3D object manipulation; articulated object parts; autoregressive sequence modeling; distributional state estimation; dynamic scene understanding; motion correlation analysis; physical law inference; probabilistic world models; visual object understanding; Visual Jenga,2026-06-05
Learning Effective Sign Features without Text for Gloss-free Sign Language Translation,https://openaccess.thecvf.com/content/CVPR2026/papers/Gan_Learning_Effective_Sign_Features_without_Text_for_Gloss-free_Sign_Language_CVPR_2026_paper.pdf,,Self-supervised learning; Sign language translation; Gloss-free translation; DINO; Teacher-student architecture; Masked local views; Hand and facial regions; Feature extraction; Motion patterns; Multimodal learning,2026-06-05
